movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
The Bourne Identity ,7,36,2,1,119,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407601,5,30,47,3,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024482667,GT_64
Madagascar ,5,17,10,3,86,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266636,42,18,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575156253,GT_64
Home Run ,1,12,3,3,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2417,3,11,19,20,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383295833,LET_64
My Fellow Americans ,7,5,5,7,101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12278,1,9,32,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036946093,GT_64
O ,2,13,3,16,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17333,27,5,4,142,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2034806,LET_64
Johnny English Reborn ,1,2,1,1,101,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89568,30,8,16,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1806545556,LET_64
Head of State ,3,14,9,6,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15046,1,43,32,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073529205,LET_64
Sanctum ,1,5,3,6,108,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47003,7,6,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7690015,LET_64
Anything Else ,18,11,10,8,108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25165,3,83,41,29,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1779468889,LET_64
The Net ,4,3,5,1,114,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48909,1,16,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.305818182,LET_64
Forgetting Sarah Marshall ,5,13,6,2,118,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217507,1,10,29,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.095905833,GT_64
The Equalizer ,8,30,16,2,132,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229574,30,2,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846013418,GT_64
Land of the Lost ,3,29,2,3,102,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52029,1,3,1,22,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49392095,LET_64
Juno ,6,31,14,7,96,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414345,8,27,126,12,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.13237867,GT_64
The Out-of-Towners ,4,3,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10446,4,10,83,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7133942,LET_64
Mean Girls ,6,8,14,3,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245989,16,2,81,1,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.061730471,GT_64
Special ,1,14,1,1,81,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862,5,1,1,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006387,GT_64
Green Room ,2,6,7,2,95,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28845,125,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6438058,GT_64
Focus ,2,19,5,2,105,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149337,2,3,4,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074788723,GT_64
Rocky Balboa ,2,25,3,2,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,162130,15,31,2,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.927882125,GT_64
License to Wed ,4,24,2,3,91,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32157,40,18,2,6,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251218314,LET_64
Minions ,1,20,9,13,91,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142403,6,3,14,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54094,LET_64
The Mighty Macs ,1,10,6,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1119,27,14,27,40,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2699317143,GT_64
Zombieland ,2,14,31,1,88,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386217,5,8,17,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20297822,GT_64
Inside Llewyn Davis ,6,10,2,2,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96233,18,1,1,126,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201295909,GT_64
The Blair Witch Project ,1,1,1,1,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186786,10,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.168567,LET_64
Derailed ,4,7,6,2,112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62584,7,29,93,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.637275591,GT_64
Chicago ,5,6,1,2,113,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,172080,7,7,1,125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.792989,GT_64
The Wedding Date ,2,5,7,4,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38248,7,5,1,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105686667,LET_64
Elizabethtown ,7,8,20,24,123,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58658,7,5,3,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4708489298,LET_64
Troop Beverly Hills ,1,10,1,1,105,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7470,1,23,25,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4727135,LET_64
The Book of Life ,1,20,9,1,95,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45580,5,1,1,5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00301238,GT_64
Latter Days ,2,19,3,1,107,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14580,9,17,9,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9646341176,GT_64
Little Women ,2,20,20,7,115,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36624,7,49,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333553333,GT_64
Firestarter ,3,3,4,4,114,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22797,26,18,14,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006666667,LET_64
The General's Daughter ,8,5,5,5,116,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42705,1,4,27,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080821989,LET_64
Friday ,7,13,7,5,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74626,16,14,7,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.971428571,GT_64
Wing Commander ,1,4,1,4,100,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14747,1,2,4,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3858695667,LET_64
Just Looking ,1,6,2,1,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1,19,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013284,GT_64
Clockstoppers ,3,10,6,2,94,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11212,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422519269,LET_64
G-Force ,1,6,2,1,88,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33042,1,1,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7961350133,LET_64
The Monuments Men ,5,31,36,6,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102248,6,1,1,22,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114737429,LET_64
Blue Ruin ,2,6,1,1,90,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42678,19,14,15,3,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2420943436,GT_64
Carrie ,4,16,24,3,100,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108242,5,12,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175553967,LET_64
The Godfather: Part II ,11,46,21,24,220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790926,17,1,1,2,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.407692308,GT_64
Moms' Night Out ,2,3,1,2,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10483,1,10,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0859414,LET_64
Radio Days ,18,12,1,3,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24256,17,1,11,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9245486875,GT_64
Megaforce ,1,4,1,1,99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,7,1,20,1,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2666829,LET_64
Flawless ,10,46,20,5,112,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14612,6,2,1,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2990323333,LET_64
The Other Woman ,4,6,2,1,109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104481,2,1,3,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09765285,LET_64
Like Crazy ,1,14,1,1,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46813,4,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55284,GT_64
The Tuxedo ,1,10,9,1,98,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61966,2,34,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8364863167,LET_64
Tanner Hall ,1,6,7,3,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,4,14,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001668333333,LET_64
Inspector Gadget ,1,15,2,5,110,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36491,4,1,4,1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298134253,LET_64
The New Guy ,1,19,9,1,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28805,8,3,81,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.228629769,LET_64
Nothing to Lose ,3,11,8,1,98,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36253,9,2,47,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77822632,GT_64
The River Wild ,5,22,8,2,111,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32544,12,1,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040349956,LET_64
Admission ,6,8,2,2,107,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28573,8,49,1,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384940385,LET_64
Dawn of the Planet of the Apes ,3,17,24,2,130,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317542,7,3,4,10,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226728206,GT_64
The Grey ,2,20,8,2,117,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203111,11,1,9,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06134432,GT_64
Ballistic: Ecks vs. Sever ,1,2,3,3,91,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,19,2,8,10,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2042120286,LET_64
Triple 9 ,2,15,6,12,115,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32567,7,3,22,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63134525,LET_64
Chill Factor ,1,4,2,1,102,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8367,11,6,1,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3302335294,LET_64
The Change-Up ,3,13,13,3,118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136680,42,1,4,40,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7122277885,LET_64
Secretariat ,4,15,4,4,123,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,20827,5,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705700371,GT_64
Saw V ,2,6,7,1,95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88529,19,1,8,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.252775278,LET_64
The Last Stand ,1,6,1,1,107,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114241,11,42,65,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2672593333,LET_64
Django Unchained ,8,18,8,2,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,955174,2,4,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62804648,GT_64
Dodgeball: A True Underdog Story ,4,14,19,7,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185345,3,6,2,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7162036,GT_64
The Adjustment Bureau ,1,36,8,2,106,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200035,3,2,3,5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24408994,GT_64
Left Behind ,2,30,8,4,110,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24854,2,5,18,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874892625,LET_64
Old Joy ,3,1,2,2,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4423,5,17,5,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8511733333,GT_64
The Shallows ,3,3,2,1,86,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12983,17,42,18,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.191613706,GT_64
Deep Impact ,3,39,16,24,120,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135601,1,1,19,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.872787987,LET_64
Alive ,4,5,1,1,120,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38949,1,5,96,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.147934656,GT_64
Zookeeper ,8,17,9,4,102,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44662,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004510825,LET_64
The Gunman ,1,10,2,1,115,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28429,5,2,96,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266016125,LET_64
Battlefield Earth ,1,5,2,1,119,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65464,72,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4879928409,LET_64
Super Troopers ,4,4,5,3,100,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76151,48,1,93,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.40692833,GT_64
Stone Cold ,2,1,2,1,88,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972,4,3,65,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5462537647,LET_64
The Muppets ,3,12,1,2,103,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,75176,1,22,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.969464933,GT_64
Another Earth ,2,1,2,1,92,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71387,1,4,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16074,GT_64
Conan the Destroyer ,3,9,2,1,103,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62009,1,24,14,37,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466666667,LET_64
Arachnophobia ,4,6,2,1,103,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50389,2,96,23,32,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713996387,LET_64
Meet Joe Black ,4,22,28,4,178,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169023,23,96,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4956259444,GT_64
Radio Flyer ,8,6,4,16,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10410,17,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1329136286,GT_64
Prison ,14,14,3,2,102,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,1,4,47,9,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2728492308,LET_64
Death Becomes Her ,13,36,22,6,104,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78974,2,2,49,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06223,LET_64
Flicka ,2,6,3,2,95,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6095,17,14,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399913933,LET_64
Final Fantasy: The Spirits Within ,1,34,3,4,106,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72259,16,27,36,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2345389051,LET_64
Psycho ,7,4,2,1,108,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422432,47,6,3,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.65564033,GT_64
The Hunt for Red October ,9,15,7,3,135,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143696,4,2,8,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0670881,GT_64
Larry the Cable Guy: Health Inspector ,1,7,2,1,89,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9104,8,1,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91391625,LET_64
3 Men and a Baby ,3,3,6,5,102,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36918,23,27,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25281455,LET_64
Blast from the Past ,4,13,9,1,112,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48621,18,1,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569888857,GT_64
A Guy Thing ,2,11,6,4,101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14147,7,2,5,3,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7704411,LET_64
Flubber ,4,24,1,1,90,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63625,40,1,1,25,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1621228,LET_64
City by the Sea ,3,46,26,5,108,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21319,17,2,125,83,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3738985833,LET_64
Abraham Lincoln: Vampire Hunter ,5,10,6,2,105,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128629,1,1,1,33,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5437103333,LET_64
A League of Their Own ,4,27,2,1,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71754,19,126,5,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.686469625,GT_64
Joy ,8,14,46,20,124,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75329,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9407247,GT_64
Chappie ,2,19,3,6,120,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172965,6,2,32,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6442707755,GT_64
Money Train ,1,6,2,1,105,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32224,14,1,5,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519474,LET_64
Hope Floats ,1,12,7,4,114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18973,42,126,10,32,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001126,LET_64
